Dept,Course Number,Level,Hours,Name,Description
MLSP,MLSP-4104,4,4,Hematology and Lab,"Prerequisite courses required: BIOL-1115 BIOL-2022 BIOL-2314 BIOL-2523 BIOL-2624 BIOL-3224 BIOL-4014 BIOL-4213 CHEM-1115 CHEM-1215 CHEM-3115 MATH-1213 MATH-2913 MSLP-4001 MLSP-4011 MLSP-4021. Concurrent enrollment in the following courses is required: MLSP-4112. This four hour course is a study of the normal production, maturation, and function of erythrocytes, leukocytes, and platelets. Common disorders involving such cells will be discussed with emphasis on the pathogenic mechanisms. Hematologic laboratory tests and their correlations with disease states will also be examined. An introduction to quality control methods will also be included. The laboratory portion of the course emphasizing the examination of normal and abnormal blood smears with emphasis on identification of cells and their relationships to various disease processes. This course is usually offered during the spring semester."
MLSP,MLSP-4112,4,2,"Hematology, Coagulation Urinalysis and B","PRACTICUM Prerequisite courses required: BIOL-1115 BIOL-2022 BIOL-2314 BIOL-2523 BIOL-2624 BIOL-3224 BIOL-4014 BIOL-4213 CHEM-1115 CHEM-1215 CHEM-3115 MATH-1213 MATH-2913 MLSP-4001 MLSP-4021. Concurrent enrollment in the following courses is required: MLSP-4104, MLSP-4103. This two hour practicum allows the student to obtain practical experience, with direct supervision, within the Hematology, Coagulation and Urinalysis Department performing analytical tests on blood cells, plasma, urine and body fluids, at MLS entry level job position. This course is usually offered during the spring semester."
MLSP,MLSP-4122,4,2,Chemistry Practicum,"Prerequisite courses required: BIOL-1115 BIOL-2022 BIOL-2314 BIOL-2523 BIOL-2624 BIOL-3224 BIOL-4014 BIOL-4213 CHEM-1115 CHEM-1215 CHEM-3115 MATH-1213 MATH-2913 MLSP-4001 MLSP-4001 MLSP-4021. Concurrent enrollment in the following courses is required: MLSP-4103 MLSP-4104. This two hour practicum allows the student to obtain practical experience, with direct supervision, within the Chemistry Department performing analytical tests on serum, plasma, urine and body fluids, at MLS entry level job position. This course is usually offered during the spring semester."
MLSP,MLSP-4132,4,2,Miscellaneous Laboratory Practicum,"Prerequisite courses required: BIOL-1115 BIOL-2022 BIOL-2314 BIOL-2523 BIOL-2624 BIOL-3224 BIOL-4014 BIOL-4213 CHEM-1115 CHEM-1215 CHEM-3115 MATH-1213 MATH-2913 MLSP-4001 MLSP-4003 MLSP-4004 MLSP-4021. Concurrent enrollment in the following courses is required: MLSP-4102 MLSP-4103 MLSP-4104. This two hour course emphasizes the examination of normal and abnormal blood serum and plasma, and other body fluids in the clinical setting with emphasis on their relationships to various disease processes. This practicum will have emphasis on professionalism, research, and service in healthcare and the specific needs of the student. This course is usually offered during the spring semester."
MSCM,MSCM-0010,0,0,Mass Communication Lower Division,
MSCM,MSCM-0020,0,0,Mass Communication Upper Division,
MUSC,MUSC-0010,0,0,Music Lower Division,
MUSC,MUSC-0011,0,1,Music Lower Division,
MUSC,MUSC-0012,0,2,Music Lower Division,
MUSC,MUSC-0013,0,3,Music Lower Division,
MUSC,MUSC-0014,0,4,Music Lower Division,
MUSC,MUSC-0020,0,0,Music Upper Division,
MUSC,MUSC-0021,0,1,Music Upper Division,
MUSC,MUSC-0022,0,2,Music Upper Division,
MUSC,MUSC-0023,0,3,Music Upper Division,
MUSC,MUSC-1000,1,0,Recital,Regular attendance at on and off campus musical performances. Required each semester for music majors. This course is normally offered every semester.
MUSC,MUSC-1023,1,3,Fundamentals of Music Theory,"Includes notation and drills in keys, scales, intervals, triads, and score reading, and emphasizes basic skills in sight-reading rhythm and pitch in bass and treble clefs. The course is not applicable for credit in major, but is required if the student is unable to pass minimum requirements for admission to MUSC-1112 (which follows in the music theory sequence). This course is normally offered in the fall semester."
MUSC,MUSC-1081,1,1,Class Guitar:Beginners,
MUSC,MUSC-1112,1,2,Mus Theory I,"Prerequisite: MUSC-1023, if student is unable to meet minimum entrance requirements. Chord connection, four-part writing, cadences, dictation and sight singing of intervals, scales and melodies, rhythms, broken chords and keyboard application. Class - 3 hours. This course is normally offered in the spring semester. Music Theory Sequence II Prerequisite: MUSC-1112 The two courses below cover secondary diatonic chords, non-harmonic tones, dominant sevenths, simple modulation, dictation, and sight singing of more difficult melodies, intervals, scales, and rhythms, cadences, etc. Concurrent enrollment in both is required except with permission of the department chair. Offered in the fall semester."
MUSC,MUSC-1211,1,1,Ear Training II,Class - 2 hours. This course is normally offered in the fall semester.
MUSC,MUSC-1212,1,2,Music Theory II,Class - 2 hours. This course is normally offered in the fall semester.
MUSC,MUSC-1213,1,3,Music Appreciation,
MUSC,MUSC-1221,1,1,Key Board Harmony II,
MUSC,MUSC-1301,1,1,Vocal Ensemble,A student may register for credit in an ensemble in which he or she performs if the group is sufficiently active to justify the credit. Permission of instructor required. This course is offered as needed.
MUSC,MUSC-1311,1,1,Chorale,The OC Chorale offers opportunities for experience in choral singing. A wide range of both sacred and secular choral literature is studied with numerous performances scheduled. Participation of members in all scheduled rehearsals and performances is required. Membership by audition. Rehearsal - 4 hours. This course is normally offered every semester.
MUSC,MUSC-1321,1,1,Music Production Workshop,Prerequisite: Permission of instructor required. Requires at least 60 hours in rehearsal and performance on stage in a faculty-directed campus musical production. This course is normally offered every semester.
MUSC,MUSC-1331,1,1,Symphonic Band,"The OC Symphonic Band performs for campus functions, in concert and on tour. Participation of all members in scheduled rehearsals and performances is required. Membership by audition. Rehearsal - 4 hours. This course is normally offered every semester."
MUSC,MUSC-1341,1,1,Jazz Ensemble,Prerequisite: participation in Symphonic Band or instructor permission. Large ensemble jazz music is the emphasis of this group. Performs for campus and civic functions in concert and on tour. Membership by audition. Rehearsal - 3 hours. This course is normally offered every semester.
MUSC,MUSC-1351,1,1,Intrumental Ensemble,"Prerequisite: Permission of instructor required. A student may register for credit in an ensemble in which he or she performs if the group is sufficiently active to justify the credit. This might include such groups as brass choir or OC's Sweat Band, a group performing at home basketball games in the Eagles' Nest."" This course is normally offered every semester."""
MUSC,MUSC-1361,1,1,Orchestra,"Credit for orchestra is available to OC students through participation in the Oklahoma Community Orchestra, the university's official orchestra-in-residence. Permission required. Rehearsal - 2.5 hours. This course is normally offered every semester."
MUSC,MUSC-1371,1,1,University Singers,"OC's largest chorus, open to all students. No audition is required. Performs several concerts throughout the school year."
MUSC,MUSC-1381,1,1,Opera Studio,Prerequisite: permission of instructor required. Requires at least 60 hours in rehearsal and performance on stage in a faculty-directed campus opera production. Offered spring semester. This course is offered as needed.
MUSC,MUSC-1391,1,1,Chamber Singers,Prerequisite: participation in University Chorale or instructor permission. The study and performance of significant choral works from all periods of musical style. Membership by audition. Rehearsal - 3 hours. This course is normally offered every semester.
MUSC,MUSC-1421,1,1,Wind Ensemble,
MUSC,MUSC-1451,1,1,Chamber Orchestra,The OC chamber orchestra studies chamber music of varied musical styles and performs concerts for university and civic programs. Sight-reading skills are also emphasized. Membership by permission. Rehearsal - 2.5 hours. This course is normally offered every semester.
